date,name,category,value
01-01-2014,Canon,Electronics,11702
01-01-2014,NESCAFÉ,Beverages,11406
01-01-2014,Ford,Automotive,10876
01-01-2014,Hyundai,Automotive,10409
01-01-2014,Gucci,Luxury,10385
01-01-2014,Philips,Electronics,10264
01-01-2014,L'Oréal,FMCG,10162
01-01-2014,Accenture,Business Services,9882
01-01-2014,Audi,Automotive,9831
01-01-2014,Hermès,Luxury,8977
01-01-2014,Goldman Sachs,Financial Services,8758
01-01-2014,Citi,Financial Services,8737
01-01-2014,Siemens,Diversified,8672
01-01-2014,Colgate,FMCG,8215
01-01-2014,Danone,FMCG,8205
01-01-2014,Sony,Electronics,8133
01-01-2014,AXA,Financial Services,8120
01-01-2014,Nestlé,FMCG,8000
01-01-2014,Allianz,Financial Services,7702
01-01-2014,Nissan,Automotive,7623
01-01-2014,Thomson Reuters,Media,7472
01-01-2014,Cartier,Luxury,7449
01-01-2014,adidas,Sporting Goods,7378
01-01-2014,Porsche,Automotive,7171
01-01-2014,Caterpillar,Diversified,6812
01-01-2014,Xerox,Business Services,6641
01-01-2014,Morgan Stanley,Financial Services,6334
01-01-2014,Panasonic,Electronics,6303
01-01-2014,Shell,Energy,6288
01-01-2014,3M,Diversified,6177
01-01-2014,Discovery,Media,6143
01-01-2014,KFC,Restaurants,6059
01-01-2014,Visa,Financial Services,5998
01-01-2014,Prada,Luxury,5977
01-01-2014,Tiffany & Co.,Luxury,5936
01-01-2014,Sprite,Beverages,5646
01-01-2014,Burberry,Luxury,5594
01-01-2014,Kia,Automotive,5396
01-01-2014,Banco Santander,Financial Services,5382
01-01-2014,Starbucks,Restaurants,5382
01-01-2014,Adobe,Business Services,5333
01-01-2014,Johnson & Johnson,FMCG,5194
01-01-2014,John Deere,Diversified,5124
01-01-2014,MTV,Media,5102
01-01-2014,DHL,Logistics,5084
01-01-2014,Chevrolet,Automotive,5036
01-01-2014,Ralph Lauren,Apparel,4979
01-01-2014,Duracell,FMCG,4935
01-01-2014,Jack Daniel's,Alcohol,4884
01-01-2014,Johnnie Walker,Alcohol,4842
01-01-2014,Harley-Davidson,Automotive,4772
01-01-2014,Mastercard,Financial Services,4758
01-01-2014,Kleenex,FMCG,4643
01-01-2014,Smirnoff,Alcohol,4609
01-01-2014,Land Rover,Automotive,4473
01-01-2014,FedEx,Logistics,4414
01-01-2014,Corona,Alcohol,4387
01-01-2014,Huawei,Technology,4313
01-01-2014,Heineken,Alcohol,4221
01-01-2014,Pizza Hut,Restaurants,4196
01-01-2014,Hugo Boss,Apparel,4143
01-01-2014,Nokia,Technology,4138
01-01-2014,Gap,Apparel,4122
01-01-2014,Nintendo,Electronics,4103
01-01-2015,Apple,Technology,170276
01-01-2015,Google,Technology,120314
01-01-2015,Coca-Cola,Beverages,78423
01-01-2015,Microsoft,Technology,67670
01-01-2015,IBM,Business Services,65095
01-01-2015,Toyota,Automotive,49048
01-01-2015,Samsung,Technology,45297
01-01-2015,GE,Diversified,42267
01-01-2015,McDonald's,Restaurants,39809
01-01-2015,Amazon,Technology,37948
01-01-2015,BMW,Automotive,37212
01-01-2015,Mercedes-Benz,Automotive,36711
01-01-2015,Disney,Media,36514
01-01-2015,Intel,Technology,35415
01-01-2015,Cisco,Business Services,29854
01-01-2015,Oracle,Business Services,27283
01-01-2015,Nike,Sporting Goods,23070
01-01-2015,HP,Electronics,23056
01-01-2015,Honda,Automotive,22975
01-01-2015,Louis Vuitton,Luxury,22250
01-01-2015,H&M,Apparel,22222
01-01-2015,Gillette,FMCG,22218
01-01-2015,Facebook,Technology,22029
01-01-2015,Pepsi,Beverages,19622
01-01-2015,American Express,Financial Services,18922
01-01-2015,SAP,Business Services,18768
01-01-2015,IKEA,Retail,16541
01-01-2015,Pampers,FMCG,15267
01-01-2015,UPS,Logistics,14723
01-01-2015,Zara,Apparel,14031
01-01-2015,Budweiser,Alcohol,13943
01-01-2015,eBay,Retail,13940
01-01-2015,J.P. Morgan,Financial Services,13749
01-01-2015,Kellogg's,FMCG,12637
01-01-2015,Volkswagen,Automotive,12545
01-01-2015,NESCAFÉ,Beverages,12257
01-01-2015,HSBC,Financial Services,11656
01-01-2015,Ford,Automotive,11578
01-01-2015,Hyundai,Automotive,11293
01-01-2015,Canon,Electronics,11278
01-01-2015,Hermès,Luxury,10944
01-01-2015,Accenture,Business Services,10800
01-01-2015,L'Oréal,FMCG,10798
01-01-2015,Audi,Automotive,10328
01-01-2015,Citi,Financial Services,9784
01-01-2015,Goldman Sachs,Financial Services,9526
01-01-2015,Philips,Electronics,9400
01-01-2015,AXA,Financial Services,9254
01-01-2015,Nissan,Automotive,9082
01-01-2015,Gucci,Luxury,8882
01-01-2015,Danone,FMCG,8632
01-01-2015,Nestlé,FMCG,8588
01-01-2015,Siemens,Diversified,8553
01-01-2015,Allianz,Financial Services,8498
01-01-2015,Colgate,FMCG,8464
01-01-2015,Porsche,Automotive,8055
01-01-2015,Cartier,Luxury,7924
01-01-2015,Sony,Electronics,7702
01-01-2015,3M,Diversified,7243
01-01-2015,Morgan Stanley,Financial Services,7083
01-01-2015,Visa,Financial Services,6870
01-01-2015,adidas,Sporting Goods,6811
01-01-2015,Thomson Reuters,Media,6583
01-01-2015,Discovery,Media,6509
01-01-2015,Panasonic,Electronics,6436
01-01-2015,Tiffany & Co.,Luxury,6306
01-01-2015,Starbucks,Restaurants,6266
01-01-2015,Adobe,Business Services,6257
01-01-2015,Prada,Luxury,6222
01-01-2015,Banco Santander,Financial Services,6097
01-01-2015,Xerox,Business Services,6033
01-01-2015,Caterpillar,Diversified,5976
01-01-2015,Burberry,Luxury,5873
01-01-2015,Kia,Automotive,5666
01-01-2015,KFC,Restaurants,5639
01-01-2015,Mastercard,Financial Services,5551
01-01-2015,Johnson & Johnson,FMCG,5533
01-01-2015,Shell,Energy,5530
01-01-2015,Harley-Davidson,Automotive,5460
01-01-2015,DHL,Logistics,5391
01-01-2015,Sprite,Beverages,5365
01-01-2015,LEGO,FMCG,5362
01-01-2015,John Deere,Diversified,5208
01-01-2015,Jack Daniel's,Alcohol,5161
01-01-2015,Chevrolet,Automotive,5133
01-01-2015,FedEx,Logistics,5130
01-01-2015,Land Rover,Automotive,5109
01-01-2015,Huawei,Technology,4952
01-01-2015,Heineken,Alcohol,4822
01-01-2015,MTV,Media,4763
01-01-2015,Ralph Lauren,Apparel,4629
01-01-2015,Johnnie Walker,Alcohol,4540
01-01-2015,Corona,Alcohol,4456
01-01-2015,Smirnoff,Alcohol,4407
01-01-2015,Kleenex,FMCG,4330
01-01-2015,Hugo Boss,Apparel,4270
01-01-2015,PayPal,Financial Services,4251
01-01-2015,MINI,Automotive,4243
01-01-2015,Moët & Chandon,Alcohol,4131
01-01-2015,Lenovo,Technology,4114
01-01-2016,Apple,Technology,178119
01-01-2016,Google,Technology,133252
01-01-2016,Coca-Cola,Beverages,73102
01-01-2016,Microsoft,Technology,72795
01-01-2016,Toyota,Automotive,53580
01-01-2016,IBM,Business Services,52500
01-01-2016,Samsung,Technology,51808
01-01-2016,Amazon,Technology,50338
01-01-2016,Mercedes-Benz,Automotive,43490
01-01-2016,GE,Diversified,43130
01-01-2016,BMW,Automotive,41535
01-01-2016,McDonald's,Restaurants,39381
01-01-2016,Disney,Media,38790
01-01-2016,Intel,Technology,36952
01-01-2016,Facebook,Technology,32593
01-01-2016,Cisco,Business Services,30948
01-01-2016,Oracle,Business Services,26552
01-01-2016,Nike,Sporting Goods,25034
01-01-2016,Louis Vuitton,Luxury,23998
01-01-2016,H&M,Apparel,22681
01-01-2016,Honda,Automotive,22106
01-01-2016,SAP,Business Services,21293
01-01-2016,Pepsi,Beverages,20265
01-01-2016,Gillette,FMCG,19950
01-01-2016,American Express,Financial Services,18358
01-01-2016,IKEA,Retail,17834
01-01-2016,Zara,Apparel,16766
01-01-2016,Pampers,FMCG,16134
01-01-2016,UPS,Logistics,15333
01-01-2016,Budweiser,Alcohol,15099
01-01-2016,J.P. Morgan,Financial Services,14227
01-01-2016,eBay,Retail,13136
01-01-2016,Ford,Automotive,12962
01-01-2016,Hermès,Luxury,12833
01-01-2016,Hyundai,Automotive,12547
01-01-2016,NESCAFÉ,Beverages,12517
01-01-2016,Accenture,Business Services,12033
01-01-2016,Audi,Automotive,11799
01-01-2016,Kellogg's,FMCG,11711
01-01-2016,Volkswagen,Automotive,11436
01-01-2016,Philips,Electronics,11336
01-01-2016,Canon,Electronics,11081
01-01-2016,Nissan,Automotive,11066
01-01-2016,Hewlett Packard Enterprise,Business Services,11027
01-01-2016,L'Oréal,FMCG,10930
01-01-2016,AXA,Financial Services,10579
01-01-2016,HSBC,Financial Services,10458
01-01-2016,HP,Electronics,10386
01-01-2016,Citi,Financial Services,10276
01-01-2016,Porsche,Automotive,9537
01-01-2016,Allianz,Financial Services,9528
01-01-2016,Siemens,Diversified,9415
01-01-2016,Gucci,Luxury,9385
01-01-2016,Goldman Sachs,Financial Services,9378
01-01-2016,Danone,FMCG,9197
01-01-2016,Nestlé,FMCG,8708
01-01-2016,Colgate,FMCG,8413
01-01-2016,Sony,Electronics,8315
01-01-2016,3M,Diversified,8199
01-01-2016,adidas,Sporting Goods,7885
01-01-2016,Visa,Financial Services,7747
01-01-2016,Cartier,Luxury,7738
01-01-2016,Adobe,Business Services,7586
01-01-2016,Starbucks,Restaurants,7490
01-01-2016,Morgan Stanley,Financial Services,7200
01-01-2016,Thomson Reuters,Media,6830
01-01-2016,LEGO,FMCG,6691
01-01-2016,Panasonic,Electronics,6365
01-01-2016,Kia,Automotive,6326
01-01-2016,Banco Santander,Financial Services,6223
01-01-2016,Discovery,Media,5944
01-01-2016,Huawei,Technology,5835
01-01-2016,Johnson & Johnson,FMCG,5790
01-01-2016,Tiffany & Co.,Luxury,5761
01-01-2016,KFC,Restaurants,5742
01-01-2016,Mastercard,Financial Services,5736
01-01-2016,DHL,Logistics,5708
01-01-2016,Land Rover,Automotive,5696
01-01-2016,FedEx,Logistics,5579
01-01-2016,Harley-Davidson,Automotive,5527
01-01-2016,Prada,Luxury,5504
01-01-2016,Caterpillar,Diversified,5425
01-01-2016,Burberry,Luxury,5362
01-01-2016,Xerox,Business Services,5290
01-01-2016,Jack Daniel's,Alcohol,5193
01-01-2016,Sprite,Beverages,5148
01-01-2016,Heineken,Alcohol,5123
01-01-2016,MINI,Automotive,4986
01-01-2016,Dior,Luxury,4909
01-01-2016,PayPal,Financial Services,4839
01-01-2016,John Deere,Diversified,4815
01-01-2016,Shell,Energy,4599
01-01-2016,Corona,Alcohol,4509
01-01-2016,MTV,Media,4320
01-01-2016,Johnnie Walker,Alcohol,4317
01-01-2016,Smirnoff,Alcohol,4252
01-01-2016,Moët & Chandon,Alcohol,4118
01-01-2016,Ralph Lauren,Apparel,4092
01-01-2016,Lenovo,Technology,4045
01-01-2016,Tesla,Automotive,4011
01-01-2017,Apple,Technology,184154
01-01-2017,Google,Technology,141703
01-01-2017,Microsoft,Technology,79999
01-01-2017,Coca-Cola,Beverages,69733
01-01-2017,Amazon,Technology,64796
01-01-2017,Samsung,Technology,56249
01-01-2017,Toyota,Automotive,50291
01-01-2017,Facebook,Technology,48188
01-01-2017,Mercedes-Benz,Automotive,47829
01-01-2017,IBM,Business Services,46829
01-01-2017,GE,Diversified,44208
01-01-2017,McDonald's,Restaurants,41533
01-01-2017,BMW,Automotive,41521
01-01-2017,Disney,Media,40772
01-01-2017,Intel,Technology,39459
01-01-2017,Cisco,Business Services,31930
01-01-2017,Oracle,Business Services,27466
01-01-2017,Nike,Sporting Goods,27021
01-01-2017,Louis Vuitton,Luxury,22919
01-01-2017,Honda,Automotive,22696
01-01-2017,SAP,Business Services,22635
01-01-2017,Pepsi,Beverages,20491
01-01-2017,H&M,Apparel,20488
01-01-2017,Zara,Apparel,18573
01-01-2017,IKEA,Retail,18472
01-01-2017,Gillette,FMCG,18200
01-01-2017,American Express,Financial Services,17787
01-01-2017,Pampers,FMCG,16416
01-01-2017,UPS,Logistics,16387
01-01-2017,J.P. Morgan,Financial Services,15749
01-01-2017,Budweiser,Alcohol,15375
01-01-2017,Hermès,Luxury,14210
01-01-2017,Ford,Automotive,13643
01-01-2017,eBay,Retail,13224
01-01-2017,Hyundai,Automotive,13193
01-01-2017,NESCAFÉ,Beverages,12661
01-01-2017,Accenture,Business Services,12471
01-01-2017,Audi,Automotive,12023
01-01-2017,Nissan,Automotive,11534
01-01-2017,Volkswagen,Automotive,11522
01-01-2017,Philips,Electronics,11519
01-01-2017,AXA,Financial Services,11073
01-01-2017,Kellogg's,FMCG,10972
01-01-2017,Goldman Sachs,Financial Services,10864
01-01-2017,L'Oréal,FMCG,10674
01-01-2017,Citi,Financial Services,10599
01-01-2017,HSBC,Financial Services,10534
01-01-2017,Porsche,Automotive,10129
01-01-2017,Allianz,Financial Services,10059
01-01-2017,Siemens,Diversified,9982
01-01-2017,Gucci,Luxury,9969
01-01-2017,Canon,Electronics,9788
01-01-2017,HP,Electronics,9541
01-01-2017,Danone,FMCG,9322
01-01-2017,adidas,Sporting Goods,9216
01-01-2017,Adobe,Business Services,9060
01-01-2017,Hewlett Packard Enterprise,Business Services,8951
01-01-2017,3M,Diversified,8947
01-01-2017,Nestlé,FMCG,8728
01-01-2017,Starbucks,Restaurants,8704
01-01-2017,Sony,Electronics,8474
01-01-2017,Colgate,FMCG,8325
01-01-2017,Morgan Stanley,Financial Services,8205
01-01-2017,Visa,Financial Services,7815
01-01-2017,Cartier,Luxury,7547
01-01-2017,Thomson Reuters,Media,7100
01-01-2017,LEGO,FMCG,7024
01-01-2017,Banco Santander,Financial Services,6702
01-01-2017,Kia,Automotive,6683
01-01-2017,Huawei,Technology,6676
01-01-2017,Mastercard,Financial Services,6350
01-01-2017,FedEx,Logistics,6255
01-01-2017,Land Rover,Automotive,6095
01-01-2017,Johnson & Johnson,FMCG,6041
01-01-2017,Panasonic,Electronics,5983
01-01-2017,DHL,Logistics,5715
01-01-2017,Harley-Davidson,Automotive,5671
01-01-2017,Netflix,Media,5592
01-01-2017,Discovery,Media,5411
01-01-2017,PayPal,Financial Services,5408
01-01-2017,Tiffany & Co.,Luxury,5394
01-01-2017,Jack Daniel's,Alcohol,5332
01-01-2017,KFC,Restaurants,5313
01-01-2017,Salesforce.com,Business Services,5224
01-01-2017,Heineken,Alcohol,5181
01-01-2017,Burberry,Luxury,5135
01-01-2017,MINI,Automotive,5114
01-01-2017,Ferrari,Automotive,4876
01-01-2017,Caterpillar,Diversified,4868
01-01-2017,Sprite,Beverages,4842
01-01-2017,Shell,Energy,4823
01-01-2017,John Deere,Diversified,4783
01-01-2017,Corona,Alcohol,4776
01-01-2017,Prada,Luxury,4716
01-01-2017,Dior,Luxury,4587
01-01-2017,Johnnie Walker,Alcohol,4405
01-01-2017,Smirnoff,Alcohol,4288
01-01-2017,Tesla,Automotive,4009
01-01-2017,Moët & Chandon,Alcohol,4006
01-01-2017,Lenovo,Technology,4004
01-01-2018,Apple,Technology,214480
01-01-2018,Google,Technology,155506
01-01-2018,Amazon,Technology,100764
01-01-2018,Microsoft,Technology,92715
01-01-2018,Coca-Cola,Beverages,66341
01-01-2018,Samsung,Technology,59890
01-01-2018,Toyota,Automotive,53404
01-01-2018,Mercedes-Benz,Automotive,48601
01-01-2018,Facebook,Technology,45168
01-01-2018,McDonald's,Restaurants,43417
01-01-2018,Intel,Technology,43293
01-01-2018,IBM,Business Services,42972
01-01-2018,BMW,Automotive,41006
01-01-2018,Disney,Media,39874
01-01-2018,Cisco,Business Services,34575
01-01-2018,GE,Diversified,32757
01-01-2018,Nike,Sporting Goods,30120
01-01-2018,Louis Vuitton,Luxury,28152
01-01-2018,Oracle,Business Services,26133
01-01-2018,Honda,Automotive,23682
01-01-2018,SAP,Business Services,22885
01-01-2018,Pepsi,Beverages,20798
01-01-2018,Chanel,Luxury,20005
01-01-2018,American Express,Financial Services,19139
01-01-2018,Zara,Apparel,17712
01-01-2018,J.P. Morgan,Financial Services,17567
01-01-2018,IKEA,Retail,17458
01-01-2018,Gillette,FMCG,16864
01-01-2018,UPS,Logistics,16849
01-01-2018,H&M,Apparel,16826
01-01-2018,Pampers,FMCG,16617
01-01-2018,Hermès,Luxury,16372
01-01-2018,Budweiser,Alcohol,15627
01-01-2018,Accenture,Business Services,14214
01-01-2018,Ford,Automotive,13995
01-01-2018,Hyundai,Automotive,13535
01-01-2018,NESCAFÉ,Beverages,13053
01-01-2018,eBay,Retail,13017
01-01-2018,Gucci,Luxury,12942
01-01-2018,Nissan,Automotive,12213
01-01-2018,Volkswagen,Automotive,12201
01-01-2018,Audi,Automotive,12187
01-01-2018,Philips,Electronics,12104
01-01-2018,Goldman Sachs,Financial Services,11769
01-01-2018,Citi,Financial Services,11577
01-01-2018,HSBC,Financial Services,11208
01-01-2018,AXA,Financial Services,11118
01-01-2018,L'Oréal,FMCG,11102
01-01-2018,Allianz,Financial Services,10821
01-01-2018,adidas,Sporting Goods,10772
01-01-2018,Adobe,Business Services,10748
01-01-2018,Porsche,Automotive,10707
01-01-2018,Kellogg's,FMCG,10634
01-01-2018,HP,Electronics,10433
01-01-2018,Canon,Electronics,10380
01-01-2018,Siemens,Diversified,10132
01-01-2018,Starbucks,Restaurants,9615
01-01-2018,Danone,FMCG,9533
01-01-2018,Sony,Electronics,9316
01-01-2018,3M,Diversified,9104
01-01-2018,Visa,Financial Services,9021
01-01-2018,Nestlé,FMCG,8938
01-01-2018,Morgan Stanley,Financial Services,8802
01-01-2018,Colgate,FMCG,8659
01-01-2018,Hewlett Packard Enterprise,Business Services,8157
01-01-2018,Netflix,Media,8111
01-01-2018,Cartier,Luxury,7646
01-01-2018,Huawei,Technology,7578
01-01-2018,Banco Santander,Financial Services,7547
01-01-2018,Mastercard,Financial Services,7545
01-01-2018,Kia,Automotive,6925
01-01-2018,FedEx,Logistics,6890
01-01-2018,PayPal,Financial Services,6621
01-01-2018,LEGO,FMCG,6533
01-01-2018,Salesforce.com,Business Services,6432
01-01-2018,Panasonic,Electronics,6293
01-01-2018,Johnson & Johnson,FMCG,6231
01-01-2018,Land Rover,Automotive,6221
01-01-2018,DHL,Logistics,5881
01-01-2018,Ferrari,Automotive,5760
01-01-2018,Discovery,Media,5755
01-01-2018,Caterpillar,Diversified,5730
01-01-2018,Tiffany & Co.,Luxury,5642
01-01-2018,Jack Daniel's,Alcohol,5641
01-01-2018,Corona,Alcohol,5517
01-01-2018,KFC,Restaurants,5481
01-01-2018,Heineken,Alcohol,5393
01-01-2018,John Deere,Diversified,5375
01-01-2018,Shell,Energy,5276
01-01-2018,MINI,Automotive,5254
01-01-2018,Dior,Luxury,5223
01-01-2018,Spotify,Media,5176
01-01-2018,Harley-Davidson,Automotive,5161
01-01-2018,Burberry,Luxury,4989
01-01-2018,Prada,Luxury,4812
01-01-2018,Sprite,Beverages,4733
01-01-2018,Johnnie Walker,Alcohol,4731
01-01-2018,Hennessy,Alcohol,4722
01-01-2018,Nintendo,Electronics,4696
01-01-2018,Subaru,Automotive,4214
01-01-2019,Apple,Technology,234241
01-01-2019,Google,Technology,167713
01-01-2019,Amazon,Technology,125263
01-01-2019,Microsoft,Technology,108847
01-01-2019,Coca-Cola,Beverages,63365
01-01-2019,Samsung,Technology,61098
01-01-2019,Toyota,Automotive,56246
01-01-2019,Mercedes-Benz,Automotive,50832
01-01-2019,McDonald's,Restaurants,45362
01-01-2019,Disney,Media,44352
01-01-2019,BMW,Automotive,41440
01-01-2019,IBM,Business Services,40381
01-01-2019,Intel,Technology,40197
01-01-2019,Facebook,Technology,39857
01-01-2019,Cisco,Business Services,35559
01-01-2019,Nike,Sporting Goods,32376
01-01-2019,Louis Vuitton,Luxury,32223
01-01-2019,Oracle,Business Services,26288
01-01-2019,GE,Diversified,25566
01-01-2019,SAP,Business Services,25092
01-01-2019,Honda,Automotive,24422
01-01-2019,Chanel,Luxury,22134
01-01-2019,American Express,Financial Services,21629
01-01-2019,Pepsi,Beverages,20488
01-01-2019,J.P. Morgan,Financial Services,19044
01-01-2019,IKEA,Retail,18407
01-01-2019,UPS,Logistics,18072
01-01-2019,Hermès,Luxury,17920
01-01-2019,Zara,Apparel,17175
01-01-2019,H&M,Apparel,16345
01-01-2019,Accenture,Business Services,16205
01-01-2019,Budweiser,Alcohol,16018
01-01-2019,Gucci,Luxury,15949
01-01-2019,Pampers,FMCG,15773
01-01-2019,Ford,Automotive,14325
01-01-2019,Hyundai,Automotive,14156
01-01-2019,Gillette,FMCG,13753
01-01-2019,NESCAFÉ,Beverages,13605
01-01-2019,Adobe,Business Services,12937
01-01-2019,Volkswagen,Automotive,12921
01-01-2019,Citi,Financial Services,12697
01-01-2019,Audi,Automotive,12689
01-01-2019,Allianz,Financial Services,12078
01-01-2019,eBay,Retail,12010
01-01-2019,adidas,Sporting Goods,11992
01-01-2019,AXA,Financial Services,11830
01-01-2019,HSBC,Financial Services,11816
01-01-2019,Starbucks,Restaurants,11798
01-01-2019,Philips,Electronics,11661
01-01-2019,Porsche,Automotive,11652
01-01-2019,L'Oréal,FMCG,11589
01-01-2019,Nissan,Automotive,11502
01-01-2019,Goldman Sachs,Financial Services,11352
01-01-2019,HP,Electronics,10891
01-01-2019,Visa,Financial Services,10756
01-01-2019,Sony,Electronics,10514
01-01-2019,Kellogg's,FMCG,10419
01-01-2019,Siemens,Diversified,10259
01-01-2019,Danone,FMCG,9915
01-01-2019,Nestlé,FMCG,9534
01-01-2019,Canon,Electronics,9482
01-01-2019,Mastercard,Financial Services,9430
01-01-2019,Dell,Electronics,9086
01-01-2019,3M,Diversified,9035
01-01-2019,Netflix,Media,8963
01-01-2019,Colgate,FMCG,8824
01-01-2019,Banco Santander,Financial Services,8521
01-01-2019,Cartier,Luxury,8192
01-01-2019,Morgan Stanley,Financial Services,8185
01-01-2019,Salesforce.com,Business Services,8004
01-01-2019,Hewlett Packard Enterprise,Business Services,7909
01-01-2019,PayPal,Financial Services,7604
01-01-2019,FedEx,Logistics,6998
01-01-2019,Huawei,Technology,6887
01-01-2019,LEGO,FMCG,6884
01-01-2019,Caterpillar,Diversified,6791
01-01-2019,Ferrari,Automotive,6458
01-01-2019,Kia,Automotive,6428
01-01-2019,Corona,Alcohol,6369
01-01-2019,Jack Daniel's,Alcohol,6347
01-01-2019,Panasonic,Electronics,6189
01-01-2019,Dior,Luxury,6045
01-01-2019,DHL,Logistics,5987
01-01-2019,John Deere,Diversified,5883
01-01-2019,Land Rover,Automotive,5855
01-01-2019,Johnson & Johnson,FMCG,5720
01-01-2019,Uber,Technology,5714
01-01-2019,Heineken,Alcohol,5626
01-01-2019,Nintendo,Electronics,5550
01-01-2019,MINI,Automotive,5532
01-01-2019,Discovery,Media,5525
01-01-2019,Spotify,Media,5516
01-01-2019,KFC,Restaurants,5509
01-01-2019,Tiffany & Co.,Luxury,5335
01-01-2019,Hennessy,Alcohol,5297
01-01-2019,Burberry,Luxury,5205
01-01-2019,Shell,Energy,5105
01-01-2019,LinkedIn,Media,4836
01-01-2019,Harley-Davidson,Automotive,4793
01-01-2019,Prada,Luxury,4781
